500
0 499
6 233 780791231
6 237 1866008684
6 239 1298065319
6 240 1418983490
6 243 1644121230
6 246 960928234
6 252 1015024715
6 254 1915934163
6 255 1404664188
6 256 2076336807
6 257 1279458779
6 259 1296624868
6 260 416754716
6 262 2019565433
6 263 1740665260
6 264 429599355
6 266 1993492082
6 267 381487319
6 271 73285326
6 273 882776287
6 274 2092462948
6 275 207093637
6 276 1688884982
6 277 794576804
6 281 215866433
6 283 599010735
6 284 1897764594
6 285 1498358790
6 286 815054394
6 287 1214619395
6 290 417615455
6 291 599277372
6 293 408910297
6 297 280580214
6 300 2131445198
6 303 501111918
6 305 930273454
6 306 870124101
6 307 1710242129
6 309 374274581
6 312 1771008628
6 314 1235909049
6 319 998143097
6 326 935552462
6 327 1020365275
6 330 135094851
6 332 535443447
6 339 1722128263
6 340 1386610977
6 341 180466308
6 342 320876875
6 344 123623306
6 348 2051888959
6 350 745240141
6 351 458687397
6 352 1570466692
6 353 927071341
6 354 1296187182
6 357 2059679676
6 359 737538752
6 360 1887366786
6 364 689706910
6 367 629246078
6 370 1559828353
6 371 1029320221
6 372 1733685053
6 378 753356646
6 380 1279325352
6 382 1845933817
6 385 1535406136
6 387 17449398
6 389 1593910821
6 391 1906167546
6 393 491393091
6 396 1254664633
6 398 229105237
6 399 541901274
6 400 449986881
6 403 990875212
6 406 2027512034
6 408 615027455
6 409 209990607
6 412 349538365
6 416 922375037
6 417 968776017
6 420 1850902579
6 424 1072777532
6 425 611257585
6 426 652378405
6 427 1941874636
6 428 1675838076
6 430 979993323
6 431 518353308
6 434 104867549
6 436 1037773507
6 440 647471658
6 441 849213577
6 446 1157257681
6 450 1487903764
6 451 1983977381
6 452 702193577
6 453 470996655
6 454 2139585317
6 456 761270936
6 459 185056548
6 461 1789817354
6 462 579947757
6 463 2133242001
6 465 2021294453
6 466 507343180
6 467 957291262
6 473 277369793
6 475 1479293996
6 478 1459771961
6 479 1775733914
6 481 18249890
6 482 621833618
6 484 1773776020
6 486 1793217592
6 487 1271474006
6 488 1232322251
6 489 319939978
6 490 1445061184
6 491 535919875
6 497 447216477
6 499 681624188
7 2 2130178693
7 3 1276573793
7 5 748736792
7 8 1443578302
7 10 421906702
7 11 1467563178
7 15 678837093
7 16 960735347
7 18 1995102276
7 20 225154810
7 21 1289007896
7 23 1872868474
7 28 1738324530
7 29 1872557514
7 31 317862166
7 32 1946724595
7 37 2124383189
7 38 926577202
7 39 2079513162
7 44 2066159879
7 45 5514100
7 48 831494784
7 51 1429298055
7 52 773605196
7 53 1623559665
7 57 144451032
7 58 2145005219
7 59 245034355
7 60 618066085
7 61 800744733
7 63 1881386779
7 64 1988402083
7 70 847735863
7 74 2004911398
7 75 763746002
7 76 1063458220
7 78 1662876814
7 80 1190766430
7 81 1040546314
7 82 2079464318
7 88 117804720
7 89 1948706677
7 90 1473967624
7 93 1321658340
7 96 471289217
7 98 282507107
7 100 509072451
7 101 202499466
7 102 1514846183
7 103 1545027342
7 105 676255077
7 106 1330498693
7 107 1775493516
7 108 1812103022
7 109 1000145798
7 112 1128319230
7 116 543459438
7 118 1080406367
7 119 2084981685
7 120 1517988332
7 122 1498197193
7 123 1288091671
7 124 1894907820
7 125 1164358006
7 131 1918212907
7 135 458330120
7 136 790035680
7 137 1036178531
7 139 1735385482
7 141 900381866
7 142 1486298915
7 148 1794326294
7 150 598629250
7 152 1466751531
7 153 281555040
7 156 986130567
7 158 1221290709
7 159 1512409873
7 160 1248181186
7 164 1132921991
7 166 359001000
7 172 288726363
7 174 316489196
7 177 595603165
7 180 203501596
7 181 421346933
7 183 2020106833
7 184 769347300
7 185 332797346
7 186 716325133
7 188 1226690152
7 190 2048569909
7 192 1182291494
7 196 1895197556
7 197 959700742
7 200 2003752372
7 202 338066895
7 203 1725589592
7 205 1627720433
7 206 2031438395
7 215 1641665895
7 217 1503291268
7 221 1987710284
7 223 555067205
7 225 2058731182
7 229 1675525930
7 230 1592949901
7 231 1568264506
7 232 255226833
7 233 1498067293
7 235 1537789595
7 237 1765103087
7 245 405144965
7 246 969633402
7 248 623286567
7 250 1648955487
7 251 662253426
7 253 1841040807
7 257 511105560
7 258 1696490041
7 259 1433981626
7 260 648569188
7 264 717782188
7 265 2120411894
7 268 222810792
7 269 1890510169
7 271 552032239
7 272 2123950027
7 273 1526570522
7 274 222582792
7 277 1730014436
7 278 1340673254
7 279 2130665886
7 280 766701613
7 283 482273102
7 286 1587139241
7 288 75850060
7 294 1025624225
7 295 60124194
7 297 1862322885
7 298 885222617
7 301 1571701572
7 302 2009066167
7 304 779547852
7 305 1147460529
7 309 1934202972
7 311 689775323
7 313 1280766234
7 315 21144699
7 322 1686560210
7 323 716747218
7 326 1119885585
7 327 1515635412
7 328 1638511235
7 330 1584550590
7 331 477480502
7 333 1739325966
7 334 458225811
7 335 1807005387
7 337 565134273
7 338 974325879
7 339 334366411
7 340 1315601697
7 341 804514019
7 343 2076504299
7 344 788168509
7 345 259311185
7 347 712499176
7 349 1092213711
7 350 188600728
7 351 1355607856
7 352 1190538654
7 355 736440775
7 357 686165924
7 359 1097361716
7 360 1452947177
7 361 1309759696
7 363 857356882
7 364 87345497
7 365 2047115881
7 366 544916290
7 368 1188136044
7 369 1434353470
7 373 790774798
7 374 720914444
7 375 1181053284
7 382 339850902
7 384 608712809
7 386 1386171254
7 390 226686774
7 391 1726576065
7 392 392109218
7 393 457539792
7 395 1357131199
7 396 210815470
7 398 344160015
7 406 1159645920
7 411 1292834976
7 412 1908911901
7 415 1426310204
7 417 414847771
7 418 104518893
7 420 1403980072
7 421 306374668
7 422 1249357619
7 424 912316412
7 425 407249727
7 427 709415956
7 428 1774020327
7 429 294788612
7 432 2132958497
7 435 318906991
7 438 26756012
7 439 1193028301
7 440 1306724918
7 442 2065523992
7 444 229667356
7 447 1834354404
7 448 2073139625
7 450 350124973
7 452 727327379
7 455 852198437
7 456 1711256240
7 459 883112179
7 463 58591666
7 467 2077582868
7 473 1177762693
7 474 733522261
7 475 537695747
7 478 866005808
7 479 749570478
7 488 724097573
7 489 599978777
7 490 650856139
7 492 509504455
7 494 915109665
7 495 276318722
7 499 1019617180
8 5 1588317044
8 6 378266591
8 10 382342717
8 11 1811580463
8 15 1429580249
8 17 1723733507
8 18 1394462988
8 20 275470831
8 22 2124617042
8 24 470706138
8 27 1750768248
8 28 1227333993
8 30 1639935841
8 33 523348225
8 34 1971640450
8 37 1275689455
8 38 809803166
8 41 1083434012
8 43 1159450806
8 44 84563566
8 45 1838378912
8 46 231355032
8 47 504121361
8 49 1828330895
8 50 1893347984
8 52 214217257
8 53 274486226
8 56 815782786
8 57 1726646544
8 58 1262096883
8 62 1471922588
8 63 1864584308
8 64 779690519
8 67 1196488110
8 69 470740531
8 76 1287481159
8 77 1754593021
8 78 687704965
8 79 185043859
8 80 1927625076
8 82 806867950
8 85 1166437431
8 86 968093836
8 87 1873568344
8 88 1020866812
8 94 1603403750
8 98 1423923907
8 104 609640320
8 107 1295609119
8 111 1940445969
8 112 563456754
8 113 90370900
8 114 964244769
8 115 1512267037
8 118 1709773833
8 120 1729991542
8 121 1909622022
8 125 1272859059
8 126 533606828
8 129 800341195
8 130 662984520
8 131 1097570659
8 134 2045300533
8 135 1953717753
8 142 1039094463
8 146 325465447
8 147 1563401565
8 148 1067341658
8 149 2085822005
8 156 152731848
8 158 698450722
8 160 2024001766
8 166 1549903546
8 167 542816072
8 168 1546233504
8 171 1983800571
8 174 370022193
8 175 725347158
8 178 1264720908
8 179 221640243
8 180 1186440044
8 181 1790206240
8 183 1026252823
8 185 2071370744
8 187 783635201
8 190 1605813595
8 192 965048367
8 195 315705711
8 197 2140166017
8 198 1677240796
8 201 1561257755
8 203 705227053
8 204 638777851
8 205 782793153
8 208 1036688535
8 211 1998374092
8 215 1831507705
8 216 1762223593
8 219 365909527
8 221 72074404
8 222 1852963015
8 223 527519074
8 225 1292154818
8 227 1585279650
8 228 419364397
8 229 731460635
8 231 1869805595
8 232 1230604732
8 233 1386112075
8 234 1322443927
8 240 200601751
8 244 191199458
8 245 1578637628
8 248 646577566
8 249 841336419
8 252 1057157756
8 255 498055256
8 257 301275812
8 262 1573663635
8 263 351677370
8 265 1885002356
8 267 562602670
8 272 680583830
8 273 286840837
8 276 717481362
8 277 2061368045
8 279 155118454
8 281 1129786154
8 282 950193270
8 285 1737347390
8 286 899757547
8 288 1302110555
8 289 740529463
8 290 347465506
8 291 2054524376
8 293 139222013
8 294 1755100226
8 295 1512548093
8 296 939811970
8 297 787375483
8 298 862706070
8 299 1399017077
8 300 2075527839
8 301 2009342908
8 302 1834544671
8 304 1995881767
8 306 128492956
8 308 373825280
8 309 509420395
8 311 1332444520
8 315 909703656
8 317 1784100624
8 318 926544698
8 319 139638918
8 321 1111005609
8 327 1007451434
8 329 902052133
8 331 1822730580
8 334 231301312
8 335 49336769
8 336 1878428585
8 337 296035848
8 338 427779611
8 340 548221741
8 341 1501671043
8 344 1782428411
8 346 1179163800
8 347 4771106
8 350 966376716
8 351 1773157894
8 353 638522165
8 354 602754753
8 356 1147261378
8 357 1630630765
8 358 1435866324
8 363 398625488
8 364 1234159987
8 365 948807730
8 367 1032220047
8 370 94790469
8 371 2087870991
8 372 1975285735
8 375 675309247
8 377 1781902173
8 379 1523553297
8 381 1637692212
8 384 497287404
8 385 835746579
8 386 1376791704
8 390 1929774436
8 393 58809403
8 397 1851891679
8 401 1815669964
8 405 773838913
8 407 1165191367
8 409 1590133534
8 413 1831374142
8 417 139013426
8 423 2078570060
8 425 1710552286
8 426 903737842
8 428 1378217499
8 429 1108227968
8 430 1900990977
8 432 1351317283
8 434 1320591023
8 437 1024353224
8 441 1349167691
8 444 384113836
8 446 1986913580
8 448 925596667
8 449 1122246348
8 450 1688080934
8 451 2147305130
8 454 1776423420
8 464 1802543138
8 465 1363260241
8 466 1952321614
8 467 114977030
8 468 204789075
8 469 2132296539
8 470 103354734
8 473 310353822
8 475 1478328758
8 476 255276783
8 477 312853398
8 478 1634465659
8 479 161249313
8 481 154426986
8 483 327291024
8 484 1489763187
8 485 1123138986
8 486 1841155311
8 489 428712004
8 491 1721913673
8 492 1247375834
8 493 1012182974
8 495 764007362
8 499 321834015
9 1 581297298
9 3 890754918
9 6 1743393968
9 7 1692099659
9 8 1614513171
9 10 1399613044
9 12 444487877
9 13 1957259119
9 14 1648930577
9 17 122541108
9 18 1790435586
9 20 1245097531
9 21 1269889949
9 24 1838357884
9 25 1800598893
9 26 123464596
9 28 1326693984
9 30 1591157826
9 34 725700771
9 35 603533042
9 36 359646964
9 37 253800368
9 38 1908828121
9 40 1803140108
9 43 1110404879
9 46 1840448852
9 47 1489035489
9 50 34711797
9 55 357604137
9 58 2054776160
9 63 275021350
9 66 1808747157
9 70 859703586
9 71 974503246
9 72 359838155
9 73 2118287940
9 74 1837371444
9 76 1827274415
9 77 986005280
9 79 1535083439
9 80 885793341
9 81 1449534881
9 83 777435860
9 85 2056689650
9 88 1362866452
9 90 1147763715
9 92 1560822257
9 94 1435541102
9 95 248848284
9 97 1309696139
9 99 1522307596
9 101 775032497
9 110 1653944026
9 111 1882572489
9 113 568729566
9 114 1848718138
9 120 36218672
9 124 2051691693
9 126 726868941
9 127 1008071625
9 128 722717844
9 130 356792381
9 133 1613210670
9 136 312409827
9 139 904967548
9 140 1546536805
9 141 1601244929
9 147 1725487050
9 149 973347880
9 150 667214163
9 153 1690096988
9 156 494581359
9 157 118969736
9 158 954084352
9 159 2017913474
9 161 1103727128
9 162 385082766
9 166 1862942638
9 168 1698952457
9 171 38420958
9 172 737310466
9 174 1325111593
9 177 152317478
9 178 311817439
9 179 1528103278
9 182 2072698127
9 183 1902911350
9 189 1752872004
9 191 427664460
9 192 100159072
9 195 437346154
9 196 91870019
9 197 901886309
9 198 1300887922
9 199 1638273103
9 200 292323996
9 201 900279762
9 202 1399803403
9 203 1192956007
9 205 299509977
9 206 2096540331
9 207 203606511
9 208 1544656712
9 209 1469416182
9 213 620444403
9 214 55861287
9 216 1273733570
9 217 82699245
9 218 1840769320
9 220 985509775
9 221 1414189695
9 223 333732494
9 224 1353275023
9 225 80355989
9 226 1345424806
9 228 2061158733
9 229 1346474927
9 230 1617285229
9 234 22255748
9 236 1397786196
9 237 1650819445
9 241 562641453
9 244 1506143403
9 246 1848070470
9 247 340434066
9 248 864665680
9 249 1571078698
9 250 35567543
9 251 380517507
9 252 170169219
9 253 1346695682
9 254 453650480
9 255 495771127
9 256 1943003246
9 257 1659447367
9 258 633966470
9 264 1807014656
9 265 1207437242
9 266 444241224
9 268 505707558
9 269 321480049
9 274 1413759258
9 276 1292640962
9 278 130158049
9 279 293231998
9 280 1622717609
9 283 543017210
9 284 1418216106
9 287 2105819529
9 289 1098545392
9 291 206983758
9 292 1964061725
9 294 871680459
9 297 1818583717
9 299 454693376
9 304 1204978838
9 310 947110894
9 311 1891568474
9 312 1181822964
9 314 2105828856
9 315 750359151
9 316 741318714
9 321 466075804
9 322 1011289215
9 324 333712652
9 327 1499773888
9 328 288154459
9 329 1159782105
9 332 147803247
9 334 1669856436
9 337 1357816562
9 338 1119751895
9 340 1618849647
9 342 876339300
9 344 1522842985
9 346 1145115482
9 347 965507730
9 348 591335448
9 351 638520257
9 352 5867949
9 353 869998138
9 356 764451720
9 357 1579906258
9 358 528082908
9 361 593090096
9 365 841634036
9 366 1753310751
9 369 1067884891
9 372 1356697212
9 376 810475805
9 377 1605348317
9 381 2098256473
9 382 432737152
9 383 1231144277
9 385 30941599
9 386 1812331833
9 387 1129534058
9 388 803222219
9 389 1792984560
9 390 1007129263
9 396 1968980464
9 397 167821275
9 400 1968072408
9 403 972568652
9 404 1968516464
9 405 127121735
9 408 1356867336
9 411 1360581442
9 412 147563802
9 413 445630652
9 414 123122682
9 420 1272310216
9 421 1479862148
9 423 1709039332
9 424 2076314119
9 426 1752465925
9 427 756675571
9 430 810667932
9 431 137203310
9 434 374088795
9 436 545813214
9 438 1077835838
9 439 207003263
9 441 965837334
9 442 1664498414
9 444 1244245708
9 445 1064604991
9 446 1967400360
9 447 63695800
9 450 1181517934
9 452 1067618511
9 453 62508459
9 455 2013902914
9 456 1414198369
9 457 1584655833
9 458 915320725
9 459 210319264
9 460 314092026
9 462 68572093
9 463 681091937
9 464 1687495166
9 465 1117299665
9 468 131872326
9 470 673824747
9 472 1423678656
9 473 615340718
9 475 806511583
9 479 1399493589
9 482 1390851969
9 483 6516144
9 485 662895479
9 486 1523668831
9 487 1805361112
9 488 1088615279
9 491 947540843
9 492 1013213349
9 493 421863572
9 495 285821342
10 1 1267279389
10 4 1926383922
10 5 1977764495
10 6 1790646037
10 11 1690431101
10 12 573911259
10 13 123814033
10 14 424550340
10 15 1948036185
10 16 976619480
10 17 1106797669
10 20 1547402703
10 21 1456258303
10 22 1520310944
10 25 1628747716
10 27 286252161
10 29 956239127
10 31 640214881
10 33 1912076961
10 39 235621864
10 41 11066953
10 44 1545267148
10 48 1236238680
10 49 955139172
10 50 1528270281
10 51 504322653
10 52 789960016
10 54 1788115700
10 55 1616148544
10 56 1422127960
10 59 260667261
10 61 2059410046
10 62 1854949932
10 63 982401715
10 64 1879197237
10 67 1760427184
10 69 1028945990
10 70 1110618578
10 71 1384225032
10 75 1806102632
10 76 585368136
10 78 1431527788
10 79 1530725195
10 80 994504385
10 81 2084270591
10 86 734368000
10 87 1700684940
10 88 1469700958
10 89 222932359
10 90 1798337260
10 91 935888065
10 96 631097089
10 97 1195864976
10 98 248107456
10 100 526891914
10 101 551226107
10 103 1543721787
10 105 746331308
10 107 2146130705
10 108 1447486497
10 109 501675454
10 111 1796473696
10 117 23373989
10 121 1120505001
10 122 892168858
10 123 668647925
10 125 1602896527
10 126 565048848
10 129 36831594
10 132 414509806
10 133 834004446
10 134 1987493879
10 136 1957349233
10 137 1255812473
10 138 1989378166
10 144 1202437502
10 145 1898699194
10 147 776403727
10 148 353565637
10 149 436818405
10 150 416228898
10 151 1424993630
10 152 759285793
10 155 1915953235
10 156 2081341202
10 157 420271283
10 158 848846999
10 161 237143799
10 162 802205905
10 163 2061778067
10 164 1382387187
10 165 2074592190
10 168 1478525232
10 169 810538809
10 170 1814687469
10 171 935866792
10 172 1704634419
10 174 1566612045
10 176 1328571807
10 177 232935632
10 183 38793441
10 186 1734516473
10 187 1313198081
10 188 1818783515
10 189 607268580
10 192 1634436461
10 194 1289184863
10 195 718927981
10 196 1702613169
10 197 1030483534
10 200 1220490349
10 201 201673518
10 205 452047853
10 206 926916796
10 207 167851934
10 209 2061089416
10 211 1651790553
10 213 378943887
10 215 76573490
10 217 1006219537
10 219 424142379
10 224 1718898675
10 225 1748102355
10 227 1037531711
10 228 1320107973
10 232 664015050
10 233 622272008
10 234 1983696639
10 235 2095794279
10 238 928004148
10 239 289756300
10 243 832406311
10 244 74978995
10 245 616223447
10 247 465496948
10 248 1956847039
10 249 1676201168
10 250 1794820214
10 252 1088992963
10 256 748031546
10 257 1971114461
10 258 1800747432
10 259 1738323767
10 262 53173238
10 263 158417049
10 265 210268931
10 266 1338404770
10 267 629980365
10 268 792569691
10 272 1149273655
10 275 1647313553
10 276 1854329043
10 277 2013291014
10 285 1208725349
10 287 936756879
10 289 254760649
10 293 1217167324
10 297 1982531349
10 299 260347442
10 301 90623662
10 303 353713062
10 304 2038366455
10 305 225493899
10 307 238483554
10 309 467622852
10 310 166620168
10 311 1798951174
10 312 665724806
10 313 2049398381
10 314 305828810
10 315 1012992563
10 319 462084311
10 320 2052759511
10 321 1699797360
10 322 1925462165
10 323 1229361050
10 324 1356827310
10 325 386609785
10 331 1796272368
10 333 1407960913
10 339 1220696298
10 340 931558578
10 341 1621178599
10 342 170044973
10 343 1447357828
10 344 1632779614
10 347 1054592442
10 351 494060839
10 354 434460566
10 355 1255917127
10 358 1388550216
10 360 1710703771
10 366 1023787608
10 369 1833341697
10 370 691243717
10 372 237761972
10 373 666615268
10 375 907583145
10 376 806655757
10 382 548531754
10 383 1529571827
10 386 913428364
10 387 1710096418
10 390 345820163
10 392 1868441850
10 394 403147134
10 395 1781723634
10 398 1678445806
10 399 1827697922
10 400 1653781670
10 402 777331912
10 404 897758148
10 406 159582615
10 407 178419559
10 408 1259878402
10 410 1373744266
10 419 735059648
10 420 292076175
10 424 479591255
10 425 1303859087
10 428 102081528
10 429 933717242
10 432 2128280963
10 436 968790818
10 437 578340898
10 438 267034310
10 439 1314580929
10 442 1196081939
10 443 793721199
10 446 645758673
10 448 299590905
10 450 1205429983
10 451 581932005
10 452 527231884
10 453 2111676328
10 455 98953057
10 456 1256206766
10 457 2145847621
10 460 1015306147
10 465 133974046
10 467 1660792145
10 468 559903647
10 469 225514665
10 470 114322531
10 472 1056703027
10 474 1748219238
10 475 1929303687
10 477 129938864
10 479 2146085970
10 480 2105880963
10 481 203560934
10 483 1632715291
